iso3,year,region,income_group,homrates_unodc,homrates_who,deport_convict,deport_convict_d,deport_convict_lead,deport_nonconvict,deport_nonconvict_d,corruption,crime_US_weight,GDP_growth,GDPpercapita_const2010USD_log,gini_mkt,instr_benef_medicaidpregn_lag1,instr_enforce_everify_lag1,,polity2,pop_sh14,population_log,,remittances_GDP,urban_interp,war_intrastate,yr_sch
BHS,2010,Latin America & Caribbean,High income: nonOECD,25.285,26.53339723,26.28192937,1.147683259,-0.47420593,8.555364809,-1.885047935,4,489.950111,1.547005157,9.995225864,49.9,0.219837158,0.099185788,,NA,22.53514101,12.79616776,,NA,84.1,0,NA
BHS,2012,Latin America & Caribbean,High income: nonOECD,32.22,34.93253602,27.09954357,-0.47420593,-1.42621446,5.692709394,0.12686864,4,451.2606218,3.08010871,10.00107705,49.6,0.261287935,0.099925981,,NA,21.72514172,12.82675397,,NA,84.5,0,NA
BIH,2010,Europe & Central Asia,Upper middle income,1.655,NA,1.325599766,0.519653791,-0.000205348,0.254531258,-0.076451007,NA,396.6699887,0.767254237,8.436302022,48.6,0.491073446,0.229830508,,NA,15.74685042,15.12979428,,10.60911711,48.6,0,NA
BIH,2012,Europe & Central Asia,Upper middle income,1.49,NA,1.389942205,-0.000205348,-0.053168101,0.190364602,-0.185890251,NA,381.0774915,-0.933187591,8.456017644,48.6,0.525875706,0.232542373,,NA,15.30987884,15.10974445,,10.71417846,49.8,0,NA
BIH,2014,Europe & Central Asia,Upper middle income,1.255,NA,1.574245176,-0.053168101,NA,0.167345603,0.058612543,NA,369.7680904,1.08187567,8.513226918,48.6,0.530169492,0.449943503,,NA,14.63238103,15.08695564,,11.35413688,51,0,NA
BLR,1996,Europe & Central Asia,Upper middle income,NA,11.51056898,0,0,NA,0,0,NA,NA,2.799999999,7.644294791,31,NA,NA,,-7,21.04552228,16.133969,,0.632248258,68.3,0,NA
BLR,2002,Europe & Central Asia,Upper middle income,NA,11.40784632,0.018583188,NA,0.075884343,NA,NA,2,495.4619748,5.045267318,8.04752649,32,NA,NA,,-7,17.25580934,16.10455925,,0.552246742,70.8,0,NA
BLR,2004,Europe & Central Asia,Upper middle income,8.71,NA,0.093952741,0.075884343,-0.040171433,NA,NA,2,453.552605,11.44974293,8.237812081,31.6,0.828571429,0,,-7,16.04758424,16.09073946,,1.034501189,71.7,0,NA
BLR,2006,Europe & Central Asia,Upper middle income,8.105,NA,0.067482962,-0.040171433,0.021579301,0.18680012,0.084496508,2,460.7716807,10,8.435915983,31.7,0.828571429,0,,-7,15.28840132,16.07778644,,0.725613582,72.7,0,NA
BLR,2008,Europe & Central Asia,Upper middle income,6.235,6.831111394,0.06814771,0.021579301,0.010909018,0.17286646,-0.009066174,2,432.1355462,10.2,8.623586541,31.8,0.813865546,0.031512605,,-7,14.89342277,16.06974382,,0.959951553,73.7,0,NA
BLR,2010,Europe & Central Asia,Upper middle income,5.05,5.853103108,0.110537341,0.010909018,0.021422044,0.2157794,0.000661791,2,396.7156303,7.793696038,8.70456675,31.9,0.857983193,0.092857143,,-7,14.84551314,16.0658106,,1.005373923,74.7,0,NA
BLR,2012,Europe & Central Asia,Upper middle income,3.755,NA,0.121453519,0.021422044,0.010420598,0.147868029,0.011030502,1.5,385.3638235,1.731391223,8.778440107,31.9,0.87605042,0.094537815,,-7,15.2123952,16.06305799,,1.60325547,75.7,0,NA
BLR,2014,Europe & Central Asia,Upper middle income,3.545,3.97042219,0.121425762,0.010420598,NA,0.052787412,-0.105736229,1.5,363.7913866,1.723086003,8.804654264,31.9,0.876890756,0.188655462,,-7,15.81913095,16.0641157,,1.56228906,76.6,0,NA
BLZ,1996,Latin America & Caribbean,Upper middle income,NA,0,30.82974468,-1.125011479,13.93622149,11.12698846,2.139554628,NA,NA,1.428722665,8.120855197,54.5,NA,NA,,NA,42.20829667,12.27221613,,2.689497303,47.2,0,9.526205501
BLZ,1998,Latin America & Caribbean,Upper middle income,NA,14.70029889,45.73523168,13.93622149,1.038739393,22.66977845,15.05456106,NA,NA,3.740956602,8.117567363,53.5,NA,NA,,NA,41.30204443,12.34706861,,3.396263631,47.3,0,9.797033102
BLZ,2000,Latin America & Caribbean,Upper middle income,NA,19.89105583,53.92938526,1.038739393,-6.684184502,19.14546905,-11.30343323,NA,599.6988855,13.03876213,8.252939189,52.5,NA,NA,,NA,40.7415644,12.41841811,,2.988727845,47.8,0,10.08
BLZ,2002,Latin America & Caribbean,Upper middle income,NA,23.17442405,43.10712214,-6.684184502,-0.756602311,25.94129823,5.854454455,NA,573.2516717,5.118559443,8.293329552,51.6,0.699594732,0,,NA,40.11883786,12.47688573,,2.877712775,48.7,0,10.36131083
BLZ,2004,Latin America & Caribbean,Upper middle income,26.75,18.20528637,42.54459347,-0.756602311,-4.580579504,24.87792737,6.417239001,NA,520.7793313,4.650468034,8.376361442,51.3,0.704660588,0,,NA,39.39635407,12.52847856,,3.181005973,49.7,0,10.63158641
BLZ,2006,Latin America & Caribbean,Upper middle income,30.115,16.37839558,40.08840228,-4.580579504,-2.91974565,34.85218503,3.987452744,NA,527.5520263,4.582560297,8.394898403,51,0.704660588,0,,NA,38.32472906,12.58020875,,5.241367474,50.6,0,10.88252399
BLZ,2008,Latin America & Caribbean,Upper middle income,33.075,12.07027775,37.23740038,-2.91974565,13.21547557,36.58840361,-0.081610662,NA,501.4165147,3.228494977,8.385985025,50.7,0.703647416,0.031408308,,NA,37.00520961,12.63187945,,5.58874746,51.4,0,11.10518598
BLZ,2010,Latin America & Caribbean,Upper middle income,50.955,31.25772981,44.47682879,13.21547557,-4.861280195,33.40051703,-4.118607965,NA,439.2545593,3.32444222,8.376585432,NA,0.787234043,0.061296859,,NA,35.69065446,12.68108869,,5.592571569,52.2,0,11.29
BLZ,2012,Latin America & Caribbean,Upper middle income,40.365,37.84195609,45.52044862,-4.861280195,-21.49320435,18.17170483,-11.73303942,NA,420.5363728,3.824748783,8.389078966,NA,0.807497467,0.061803445,,NA,34.34382434,12.72695058,,4.826178303,53.1,0,11.42736604
BLZ,2014,Latin America & Caribbean,Upper middle income,31.58,33.05886953,28.37349776,-21.49320435,NA,15.8216929,-3.615721752,NA,405.5796353,4.081034021,8.398567567,NA,0.807497467,0.216312057,,NA,33.09439456,12.77051676,,4.70756016,54.1,0,11.50768409
BMU,1996,North America,High income: nonOECD,NA,3.326182042,10.01230658,-2.376222133,-4.501549828,NA,NA,NA,NA,2.600476046,11.11199904,NA,NA,NA,,NA,NA,11.00424753,,NA,100,0,NA
BMU,1998,North America,High income: nonOECD,NA,0.826487264,6.593752631,-4.501549828,8.015442514,4.940778103,NA,NA,NA,3.9,11.18178437,NA,NA,NA,,NA,NA,11.01769428,,NA,100,0,NA
BMU,2000,North America,High income: nonOECD,NA,0.815860325,12.18005984,8.015442514,2.95714358,NA,NA,NA,548.3053247,9.317155577,11.28963628,NA,NA,NA,,NA,NA,11.03219248,,NA,100,0,NA
BMU,2002,North America,High income: nonOECD,NA,1.599897607,15.14714859,2.95714358,-15.89521872,NA,NA,NA,529.0205195,-1.477790375,11.3271837,NA,0.423376623,0,,NA,NA,11.0494922,,NA,100,0,NA
BMU,2004,North America,High income: nonOECD,2.31,1.57401435,8.685353336,-15.89521872,NA,NA,NA,NA,494.8875325,2.321266476,11.37059398,NA,0.436363636,0,,NA,NA,11.06256759,,NA,100,0,NA
BMU,2008,North America,High income: nonOECD,6.18,0,2.298040537,NA,7.688176649,NA,NA,NA,487.2677922,1.52789391,11.46061261,NA,NA,NA,,NA,NA,11.08633375,,22.76262286,100,0,NA
BMU,2010,North America,High income: nonOECD,10.14,4.606596646,12.99812252,7.688176649,-6.111227692,8.40949298,-1.514501072,NA,422.0235065,-2.094113534,11.38744532,NA,0.524675325,0.187012987,,NA,NA,11.08404842,,21.95899879,100,0,NA
BMU,2012,North America,High income: nonOECD,11.04,5.412587767,12.37961953,-6.111227692,6.875988221,5.409791145,-1.504631046,NA,399.6546753,-4.834540171,11.30894531,NA,0.603896104,0.190909091,,NA,NA,11.07903002,,21.5037033,100,0,NA
BMU,2014,North America,High income: nonOECD,7.19,6.147232976,14.21669848,6.875988221,NA,NA,NA,NA,392.7654545,NA,NA,NA,0.603896104,0.480519481,,NA,NA,11.08427873,,NA,100,0,NA
BOL,2002,Latin America & Caribbean,Lower middle income,NA,0.075862713,0.2328325,-0.010437229,0.2913557,2.537177451,1.658071556,2,569.3145471,2.485565738,7.392351168,53.4,0.616193962,0,,9,37.69269571,15.97345651,,1.428122334,62.8,0,8.412847736
BOL,2006,Latin America & Caribbean,Lower middle income,6.805,NA,0.668256558,0.088386419,-0.094583019,2.887813601,-0.0434082,2,525.8078225,4.797008824,7.479834152,50.6,0.631747484,0,,8,36.26479452,16.04373131,,5.265289553,64.7,0,8.482484928
BOL,2008,Latin America & Caribbean,Lower middle income,8.595,NA,0.477198852,-0.094583019,0.113014444,2.983318496,-0.822114756,2,499.4583715,6.148597672,7.550608561,47.6,0.526989936,0.028362306,,8,35.51416141,16.07725855,,6.805183849,65.6,0,8.409607393
BOL,2010,Latin America & Caribbean,Lower middle income,9.585,NA,0.614436306,0.113014444,0.242535105,1.893788172,-0.820335001,2,436.7632205,4.126722565,7.591438167,45,0.717291857,0.09652333,,7,34.6859151,16.10988625,,4.886670552,66.6,0,8.25
BOL,2012,Latin America & Caribbean,Lower middle income,11.305,NA,0.920414391,0.242535105,-0.482541027,0.784382952,-0.935505156,1.5,409.8619396,5.122274661,7.66029553,43.5,0.741537054,0.09652333,,7,33.81976411,16.14171491,,4.100250135,67.5,0,7.99214275
BRA,1996,Latin America & Caribbean,Upper middle income,NA,23.20394119,0.014024935,-0.003097859,0.010015605,0.054363702,0.001212616,3,NA,2.207535528,9.059286637,62,NA,NA,,8,32.45067624,18.92093048,,0.242114001,78.4,0,5.773137524
BRA,1998,Latin America & Caribbean,Upper middle income,NA,24.38324664,0.025145289,0.010015605,0.012297884,0.175581321,0.118062493,3,NA,0.338356179,9.064669403,61.7,NA,NA,,8,31.29133439,18.95231226,,0.143101369,79.8,0,6.156027551
BRA,2000,Latin America & Caribbean,Upper middle income,NA,25.33908384,0.035012858,0.012297884,0.031656813,0.457945843,0.405019597,3,558.6983551,4.11256491,9.080025303,61.1,NA,NA,,8,30.12024177,18.98193854,,0.20591203,81.2,0,6.52
BRA,2002,Latin America & Caribbean,Upper middle income,NA,27.25598117,0.058865563,0.031656813,0.339772041,1.116086474,0.763636879,1.5,540.8117961,3.053303731,9.096536929,60.3,0.571576763,0,,8,29.06582195,19.00930606,,0.394475979,82.5,0,6.851370869
BRA,2004,Latin America & Caribbean,Upper middle income,NA,27.07613984,0.263506734,0.339772041,-0.114069682,2.506341053,1.701472632,2,502.8981772,5.759876004,9.138737833,59,0.581505631,0,,8,27.96851103,19.03445164,,0.420207046,83.7,0,7.150860369
BRA,2006,Latin America & Caribbean,Upper middle income,NA,25.71236379,0.531721501,-0.114069682,-0.107169741,2.482246243,-1.113804009,2,514.5311277,3.961902656,9.186239915,57.2,0.581505631,0,,8,26.90104764,19.05732324,,0.296771608,84.7,0,7.422699737
BRA,2008,Latin America & Caribbean,Upper middle income,23.355,25.25205341,0.187480896,-0.107169741,0.056769746,1.908350045,-0.136119916,2,490.1345139,5.09434227,9.274087203,56.2,0.566390041,0.043420273,,8,25.90366231,19.07809208,,0.214797284,85.7,0,7.669049605
BRA,2010,Latin America & Caribbean,Upper middle income,22.21,26.45886563,0.22327229,0.056769746,-0.03605702,1.629737867,-0.249292888,3,431.4102327,7.528223562,9.325823349,55.6,0.638633669,0.085506817,,8,24.90178002,19.09767958,,0.139564554,86.5,0,7.89
BRA,2012,Latin America & Caribbean,Upper middle income,25.095,27.16682531,0.244112381,-0.03605702,-0.072336632,1.196497321,-0.56405288,2.5,400.692746,1.921150318,9.364878086,55.3,0.661529342,0.086988737,,8,23.91077232,19.11662891,,0.112935455,87.2,0,8.085550922
BRA,2014,Latin America & Caribbean,Upper middle income,27.11,28.61369473,0.159946359,-0.072336632,NA,0.42194062,-0.65614178,2.5,396.1251482,0.503961791,9.381465222,54.8,0.66212211,0.364256076,,8,22.96482029,19.13467478,,0.107814163,87.8,0,8.25570237
BRB,2002,Latin America & Caribbean,High income: nonOECD,NA,10.69737307,15.12085815,-0.106866839,7.219134142,3.691093655,-1.495679819,NA,516.9948587,0.791122984,9.591505392,48,0.771653543,0,,NA,21.33027354,12.51163638,,3.945639828,39.5,0,8.967977533
BRB,2004,Latin America & Caribbean,High income: nonOECD,10.09,8.984812819,21.63252906,7.219134142,-9.993148038,3.1181174,0.353124307,NA,472.2811487,1.406764442,9.621031216,48.2,0.778138027,0,,NA,20.93001966,12.51756035,,3.713590608,40.7,0,9.218354105
BRB,2006,Latin America & Caribbean,High income: nonOECD,11.655,11.82948982,17.48965511,-9.993148038,-0.843750003,2.733719583,-0.745324145,NA,476.1702177,5.668590896,9.707944765,48.3,0.778138027,0,,NA,20.54726784,12.52466818,,2.056902533,41.9,0,9.440101353
BRB,2008,Latin America & Caribbean,High income: nonOECD,9.4,14.26642174,13.00662699,-0.843750003,-1.90164954,2.168916022,-0.014946205,NA,445.9468272,0.396022177,9.721130619,48.5,0.758684576,0.03566466,,NA,20.16161893,12.53292375,,2.195660166,43.1,0,9.53947203
BRB,2010,Latin America & Caribbean,High income: nonOECD,8.955,8.77831195,12.54468062,-1.90164954,2.75398995,3.943097908,1.773956697,NA,412.957295,0.264912761,9.674446163,48.7,0.805002316,0.050949514,,NA,19.9203059,12.54100441,,1.834944386,44.5,0,9.45
BRB,2012,Latin America & Caribbean,High income: nonOECD,8.715,1.960078546,13.1598303,2.75398995,-10.6810453,3.024230841,-0.73587407,NA,401.3998147,0.298399494,9.677773995,NA,0.821676702,0.050949514,,NA,19.58698084,12.54818963,,2.600929821,46.1,0,9.106405263
BRB,2014,Latin America & Caribbean,High income: nonOECD,8.66,NA,6.187927745,-10.6810453,NA,1.236710193,-1.429553112,NA,386.6876332,0.063154096,9.671311795,NA,0.821676702,0.206113942,,NA,19.43927872,12.55456168,,2.350454941,47.9,0,8.443407819
BRN,1998,East Asia & Pacific,High income: nonOECD,NA,1.908418388,0,0,0,0,0,4,NA,-0.558508851,10.47396253,NA,NA,NA,,NA,31.84993515,12.67364206,,NA,70.1,0,8.123506987
BRN,2000,East Asia & Pacific,High income: nonOECD,NA,1.213119793,0,0,0,0,0,3,NA,2.849421858,10.48914422,NA,NA,NA,,NA,30.64628902,12.71662123,,NA,71.1,0,8.22
BRN,2002,East Asia & Pacific,High income: nonOECD,NA,0.729319643,0,0,NA,NA,0,2.5,NA,3.872096967,10.51412954,NA,NA,NA,,NA,29.50237411,12.7566967,,NA,72.1,0,8.311271714
CAN,1996,North America,High income: OECD,NA,1.694019942,2.260698565,-1.760228871,0.225875843,0.571326483,-0.253481119,6,NA,1.611048031,10.53915742,45.1,NA,NA,,10,20.2622215,17.20571103,,0.088714947,78.2,0,10.73297558
CAN,1998,North America,High income: OECD,NA,1.49059437,1.528124932,0.225875843,-0.055377241,1.156615407,0.777333232,6,NA,3.881759144,10.59992187,46.9,NA,NA,,10,19.75842509,17.22493732,,0.078417699,79,0,10.78105457
CAN,2000,North America,High income: OECD,NA,1.516260343,1.727035109,-0.055377241,0.111814554,1.653132974,0.430102332,6,526.2615824,5.182690286,10.6836901,46.5,NA,NA,,10,19.16202986,17.242041,,0.074722927,79.5,0,10.95
CAN,2002,North America,High income: OECD,NA,1.481366631,1.943236421,0.111814554,-0.163535034,1.456016093,-0.319195092,4,509.9977448,3.010016308,10.71183284,46.6,0.492781312,0,,10,18.5420599,17.26110753,,0.083877162,79.8,0,11.33020644
CAN,2004,North America,High income: OECD,1.85,1.510394765,1.472432504,-0.163535034,-0.32653291,2.151879987,1.666573237,4,473.7877804,3.085961209,10.74010545,47.2,0.540741762,0,,10,17.97520437,17.2810902,,0.08091441,80,0,11.80710576
CAN,2006,North America,High income: OECD,1.96,1.638918648,1.364265197,-0.32653291,-0.254979325,3.220386522,-0.014042254,5,488.997014,2.623412623,10.77968594,46.8,0.540741762,0,,10,17.39195282,17.29891768,,0.082535347,80.2,0,12.21617017
CAN,2008,North America,High income: OECD,1.815,1.647733655,1.146720192,-0.254979325,0.300167472,2.73158093,-0.16701424,5,465.0018121,1.000360973,10.78953695,46.9,0.54615824,0.037501723,,10,16.87366642,17.31943819,,0.083883423,80.4,0,12.42233525
CAN,2010,North America,High income: OECD,1.715,1.623909684,1.293449927,0.300167472,-0.241768195,2.649840876,-0.272948875,5,409.479051,3.08351422,10.76737861,47.6,0.613066514,0.129916685,,10,16.463621,17.34202619,,0.074318153,80.6,0,12.32
CAN,2012,North America,High income: OECD,1.66,1.476606012,1.158185002,-0.241768195,-0.258130073,2.109862359,-0.924802879,5,389.8193024,1.745472283,10.79393205,47.3,0.652734829,0.131728743,,10,16.26782611,17.36370581,,0.068784278,80.8,0,11.80484441
CAN,2014,North America,High income: OECD,1.45,NA,0.956773167,-0.258130073,NA,1.161380829,-0.538192511,5,381.0919639,2.565299274,10.82111824,47.2,0.659628528,0.379488291,,10,16.04332717,17.38629779,,0.072995181,81,0,10.77254849
CHE,1996,Europe & Central Asia,High income: OECD,NA,1.027319421,0.070921915,-0.014771841,0.04196646,0.120570385,-0.000789087,5,NA,0.601093571,11.02559092,39.5,NA,NA,,10,17.72628995,15.77163267,,0.421204462,73.5,0,9.79267678
CHE,1998,Europe & Central Asia,High income: OECD,NA,1.120235972,0.070407185,0.04196646,-0.014791487,0.098599356,0.027750012,5,NA,2.944772466,11.07209036,39.1,NA,NA,,10,17.66442117,15.77701294,,0.415863659,73.4,0,9.746958942
CHE,2000,Europe & Central Asia,High income: OECD,NA,0.893622236,0.0627939,-0.014791487,0.012767121,0.125548579,0.054659842,5,536.5262022,3.946102508,11.1167041,38.7,NA,NA,,10,17.44941226,15.78740169,,0.365709625,73.3,0,9.78
CHE,2002,Europe & Central Asia,High income: OECD,NA,1.081866858,0.061929211,0.012767121,-0.041766349,0.178923983,0.080251412,4.5,518.2416888,0.143394375,11.11860693,39,0.630443014,0,,10,17.03508628,15.80129409,,0.406553534,73.3,0,9.941711343
CHE,2004,Europe & Central Asia,High income: OECD,1.03,0.793984113,0.061176228,-0.041766349,0.093022105,0.142604512,-0.098039259,4.5,478.735744,2.842948357,11.13284329,39.6,0.640666414,0,,10,16.55149201,15.81558755,,0.430112124,73.3,0,10.28875027
CHE,2006,Europe & Central Asia,High income: OECD,0.905,0.717556437,0.100424968,0.093022105,-0.068240217,0.114081336,-0.068515082,4.5,490.4605452,4.012785508,11.18943597,40.3,0.640666414,0,,10,16.01420695,15.82826915,,0.416591234,73.3,0,10.87941838
CHE,2008,Europe & Central Asia,High income: OECD,0.69,0.579100355,0.059175821,-0.068240217,0.00703896,0.177527464,0.12932826,4.5,464.7219614,2.277240085,11.23087916,40.8,0.636122681,0.047330557,,10,15.48666623,15.84991224,,0.399508445,73.4,0,11.77104757
CHE,2010,Europe & Central Asia,High income: OECD,0.66,0.604325562,0.070645167,0.00703896,-0.022398681,NA,NA,4.5,411.2404392,2.953816768,11.21555284,40.9,0.705414616,0.122302158,,10,15.05137085,15.87282266,,0.427320198,73.6,0,13.02
CHE,2012,Europe & Central Asia,High income: OECD,0.57,0.528076047,0.062924994,-0.022398681,-0.013383546,0.09418726,NA,5,392.8326392,1.048102636,11.22212699,41.2,0.737599394,0.124195381,,10,14.85882762,15.89455965,,0.362314684,73.9,0,14.68259567
CHE,2014,Europe & Central Asia,High income: OECD,0.6,NA,0.043041918,-0.013383546,NA,NA,NA,5,379.3487315,1.996886159,11.23584838,41.7,0.742143128,0.297235895,,10,14.77491877,15.91825948,,0.339287537,74.3,0,16.81515457
CHL,1996,Latin America & Caribbean,High income: OECD,NA,3.129884495,0.198037365,0.001724974,0.163045489,0.236071165,0.106382442,4,NA,6.802916596,9.045451021,53.4,NA,NA,,8,28.58109209,16.48950927,,NA,84.7,0,8.829554865
CHL,1998,Latin America & Caribbean,High income: OECD,NA,2.700079748,0.331157733,0.163045489,-0.015133535,0.392006918,0.161419577,4,NA,4.324579497,9.132897052,53.4,NA,NA,,8,27.9324903,16.51604969,,NA,85.3,0,8.926172367
CHL,2000,Latin America & Caribbean,High income: OECD,NA,4.07358984,0.385950518,-0.015133535,-0.065323289,0.546310521,0.271664673,4,580.2571359,5.326938419,9.15579025,53.1,NA,NA,,9,27.11566995,16.54092604,,0.017081737,85.9,0,9.07
CHL,2002,Latin America & Caribbean,High income: OECD,NA,5.401129365,0.328649749,-0.065323289,0.18817548,0.830780966,0.086669757,4,558.3924976,3.106970532,9.195514401,52.5,0.522727273,0,,9,26.15251188,16.56429539,,0.01778114,86.6,0,9.298377547
CHL,2004,Latin America & Caribbean,High income: OECD,NA,5.293494567,0.421543053,0.18817548,-0.08934722,0.953572659,0.196012908,2.5,514.8416667,7.209539709,9.283061567,51.7,0.532502444,0,,9,25.08445403,16.58645906,,0.011692323,87.3,0,9.55544502
CHL,2006,Latin America & Caribbean,High income: OECD,3.6,5.751052248,0.372714701,-0.08934722,0.040463948,1.074628699,0.169512873,4.5,522.6874145,6.317176343,9.378727969,50.8,0.532502444,0,,10,24.11253771,16.60788916,,0.001615112,87.9,0,9.762624986
CHL,2008,Latin America & Caribbean,High income: OECD,3.635,4.449613554,0.425381474,0.040463948,0.150926389,0.926341853,-0.275349584,4.5,497.6274927,3.529530553,9.440554168,50.4,0.508308895,0.028103617,,10,23.26312263,16.62863775,,0.001391684,88.5,0,9.854737479
CHL,2010,Latin America & Caribbean,High income: OECD,3.46,4.974870932,0.487489909,0.150926389,-0.200862361,0.665892224,-0.32862448,4.5,430.9197458,5.844177296,9.461890811,49.7,0.599951124,0.097507331,,10,22.46508253,16.64833288,,NA,89,0,9.78
CHL,2012,Latin America & Caribbean,High income: OECD,3.1,4.272613039,0.432684536,-0.200862361,-0.085666093,0.322419414,-0.281203846,4.5,406.3478495,5.318628,9.554578329,48.6,0.629276637,0.100195503,,10,21.79263636,16.66678025,,0.063674179,89.2,0,9.48721255
CHL,2014,Latin America & Caribbean,High income: OECD,3.375,4.311574554,0.299459181,-0.085666093,NA,0.211018704,-0.049707114,4.5,402.7762952,1.909693358,9.595735682,47.6,0.630254154,0.377077224,,10,21.12831088,16.68419313,,0.04053996,89.1,0,8.925175129
CHN,2004,East Asia & Pacific,Upper middle income,1.895,NA,0.010988329,0.001269793,-0.001041972,0.062697866,0.05489895,2,477.4612282,10.11122346,7.813020049,51.4,0.775563898,0,,-7,20.74343621,20.9826063,,0.339644071,41.3,0,7.232916221
CHN,2006,East Asia & Pacific,Upper middle income,1.48,NA,0.010671962,-0.001041972,0.004123878,0.089288771,0.010414412,2,485.5993471,12.71947902,8.029206337,52,0.775563898,0,,-7,19.26857438,20.9940713,,0.156950792,43.5,0,7.341539842
